Log-File 2024-03-23_10-52-40 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) iq_ref; CH4=(4) theta_mech; CH5=(8) Kp_id; CH6=(9) Kp_iq; CH7=(10) psid_actual; CH8=(5) psid_ref; CH9=(0) ZEROVALUE; CH10=(0) ZEROVALUE; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
17.8389;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.83895;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.839;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.83905;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8391;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.83915;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.839199999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.83925;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.839299999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.83935;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.839399999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.83945;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.839499999999997;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.83955;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8396;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.83965;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8397;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.83975;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8398;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.83985;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8399;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.839949999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.840049999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8401;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.840149999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8402;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.840249999999997;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8403;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84035;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8404;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84045;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8405;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84055;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8406;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84065;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8407;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84075;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.840799999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84085;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.840899999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84095;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.840999999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84105;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8411;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84115;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8412;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84125;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8413;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84135;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8414;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84145;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8415;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.841549999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8416;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.841649999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8417;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.841749999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8418;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84185;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8419;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84195;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.842;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84205;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8421;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84215;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8422;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84225;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.842299999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84235;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.842399999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84245;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.842499999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84255;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8426;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84265;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8427;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84275;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8428;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84285;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8429;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84295;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.843;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.843049999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8431;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.843149999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8432;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.843249999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8433;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84335;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8434;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84345;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8435;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84355;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8436;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84365;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8437;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84375;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.843799999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84385;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.843899999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84395;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.843999999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84405;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8441;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84415;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8442;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84425;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8443;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84435;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8444;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84445;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8445;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.844549999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8446;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.844649999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8447;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.844749999999998;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8448;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.844849999999997;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8449;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84495;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.845;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84505;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8451;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84515;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.8452;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
17.84525;2.0711191302720796E-42;-9.50080358812226E-43;0.0;0.0;0.0;6.765899658203125;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
