Log-File 2024-03-23_11-26-02 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) iq_ref; CH4=(4) theta_mech; CH5=(8) Kp_id; CH6=(9) Kp_iq; CH7=(10) psid_actual; CH8=(5) psid_ref; CH9=(0) ZEROVALUE; CH10=(0) ZEROVALUE; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
26.625;3.828010903816903E-7;5.618188136935487E-9;0.0;130.8997039794922;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
26.625049999999998;3.7970832522660203E-7;3.7108054407042346E-9;0.0;130.8997039794922;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
26.6251;3.7651327033927373E-7;1.9244159599196564E-9;0.0;130.8997039794922;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
26.625149999999998;3.7334513081077603E-7;4.3640668856426146E-10;0.0;130.8997039794922;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
26.6252;3.700785384808114E-7;-8.2009410373729E-10;0.0;130.8997039794922;-0.0;8.877107620239258;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
26.625249999999998;3.6708854622702347E-7;-1.698309382014429E-9;0.0;130.8997039794922;0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
26.6253;3.6399967484612716E-7;-2.3873345522673617E-9;0.0;130.8997039794922;0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
26.625349999999997;3.6093678090765025E-7;-2.85856693871267E-9;0.0;130.8997039794922;0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
26.6254;3.5789969388133613E-7;-3.1765083896573287E-9;0.0;130.8997039794922;0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
26.625449999999997;3.548881011283811E-7;-3.3600269233602376E-9;0.0;130.8997039794922;0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
