Log-File 2024-03-23_17-32-38 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) iq_ref; CH4=(4) theta_mech; CH5=(8) Kp_id; CH6=(9) Kp_iq; CH7=(10) psiq_prediction; CH8=(5) psid_prediction; CH9=(0) ZEROVALUE; CH10=(0) ZEROVALUE; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
31.5705;3.437508837578207E-7;-1.7598180690470144E-9;0.0;130.8997039794922;0.0;8.877107620239258;0.0;0.0;;;;;;;;;;;;;
31.570549999999997;3.4074321320076706E-7;-2.215653660542216E-9;0.0;130.8997039794922;0.0;8.877105712890625;0.0;0.0;;;;;;;;;;;;;
31.5706;3.379902580036287E-7;-2.601574511373883E-9;0.0;130.8997039794922;0.0;8.877105712890625;0.0;0.0;;;;;;;;;;;;;
31.570649999999997;3.351462396494753E-7;-2.9705560233850292E-9;0.0;130.8997039794922;0.0;8.877106666564941;0.0;0.0;;;;;;;;;;;;;
31.5707;3.323260955312435E-7;-3.293595174369557E-9;0.0;130.8997039794922;0.0;8.877107620239258;0.0;0.0;;;;;;;;;;;;;
31.57075;3.2941827043941885E-7;-3.5979716983547405E-9;0.0;130.8997039794922;0.0;8.877105712890625;0.0;0.0;;;;;;;;;;;;;
31.5708;3.267567763032275E-7;-3.8327474527477534E-9;0.0;130.8997039794922;0.0;8.877105712890625;0.0;0.0;;;;;;;;;;;;;
31.57085;3.238977797082043E-7;-4.051542212835102E-9;0.0;130.8997039794922;0.0;8.877106666564941;0.0;0.0;;;;;;;;;;;;;
31.570899999999998;3.211723367257946E-7;-4.208184467557885E-9;0.0;130.8997039794922;0.0;8.877105712890625;0.0;0.0;;;;;;;;;;;;;
31.57095;3.1857749149821757E-7;-4.321685231900574E-9;0.0;130.8997039794922;0.0;8.877105712890625;0.0;0.0;;;;;;;;;;;;;
31.570999999999998;3.415802893869113E-7;-3.7227663174377312E-9;0.0;130.8997039794922;0.0;8.877106666564941;0.0;0.0;;;;;;;;;;;;;
31.57105;3.654550937426393E-7;-1.5861623126056656E-9;0.0;130.8997039794922;0.0;8.877105712890625;0.0;0.0;;;;;;;;;;;;;
31.571099999999998;3.8912898503440374E-7;2.0433859049262537E-9;0.0;130.8997039794922;0.0;8.877106666564941;0.0;0.0;;;;;;;;;;;;;
31.57115;3.867895372877683E-7;4.992882995935588E-9;0.0;130.8997039794922;-0.0;8.877105712890625;0.0;0.0;;;;;;;;;;;;;
31.571199999999997;3.83664541914186E-7;5.990423712631809E-9;0.0;130.8997039794922;-0.0;8.877105712890625;0.0;0.0;;;;;;;;;;;;;
31.57125;3.804362052051147E-7;5.387134294210227E-9;0.0;130.8997039794922;-0.0;8.877105712890625;0.0;0.0;;;;;;;;;;;;;
31.571299999999997;3.7723498280684E-7;4.687536581116092E-9;0.0;130.8997039794922;-0.0;8.877106666564941;0.0;0.0;;;;;;;;;;;;;
31.57135;3.7393436969068716E-7;3.964366612763115E-9;0.0;130.8997039794922;-0.0;8.877105712890625;0.0;0.0;;;;;;;;;;;;;
31.571399999999997;3.7091325566507294E-7;3.3151226208616436E-9;0.0;130.8997039794922;-0.0;8.877106666564941;0.0;0.0;;;;;;;;;;;;;
31.57145;3.6766792277376226E-7;2.6196762537011864E-9;0.0;130.8997039794922;-0.0;8.877107620239258;0.0;0.0;;;;;;;;;;;;;
31.5715;3.6457419128055335E-7;1.9799464290315427E-9;0.0;130.8997039794922;-0.0;8.877106666564941;0.0;0.0;;;;;;;;;;;;;
31.57155;3.6162870742373343E-7;1.3802867737666702E-9;0.0;130.8997039794922;-0.0;8.877105712890625;0.0;0.0;;;;;;;;;;;;;
