Log-File 2024-03-20_20-23-28 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(4) theta_mech; CH4=(7) iq_ref; CH5=(8) Kp_id; CH6=(9) Kp_iq; CH7=(10) psid_actual; CH8=(5) psid_ref; CH9=(0) ZEROVALUE; CH10=(0) ZEROVALUE; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
18.64315;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6432;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64325;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6433;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.643349999999998;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6434;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.643449999999998;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6435;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.643549999999998;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6436;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.643649999999997;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6437;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64375;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6438;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64385;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6439;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64395;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.644;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64405;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.644099999999998;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64415;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.644199999999998;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64425;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.644299999999998;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64435;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.644399999999997;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64445;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6445;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64455;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6446;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64465;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6447;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64475;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6448;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.644849999999998;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6449;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.644949999999998;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.645;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.645049999999998;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6451;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.645149999999997;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6452;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64525;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6453;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64535;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6454;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64545;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6455;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64555;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.645599999999998;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64565;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.645699999999998;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64575;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.645799999999998;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64585;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.645899999999997;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64595;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.646;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64605;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6461;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64615;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6462;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64625;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6463;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.646349999999998;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6464;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.646449999999998;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6465;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.646549999999998;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6466;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.646649999999998;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6467;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64675;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6468;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64685;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6469;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64695;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.647;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64705;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6471;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64715;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.647199999999998;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64725;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.647299999999998;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64735;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.647399999999998;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64745;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6475;-2.328505743776077E-8;7.888170504158701E-14;-1.1905370047315955E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64755;-1.3783577834658445E-8;7.890137653475404E-14;-3.5715181729756296E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6476;1.470116917090536E-8;7.891168323165623E-14;-1.1905381688848138E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64765;2.4189819924913536E-8;7.887872348561267E-14;1.1904985876753926E-4;0.0;-0.0;8.877105712890625;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.6477;1.468834120998963E-8;7.890141719233551E-14;3.5714797559194267E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
18.64775;-1.3796407571931013E-8;7.891621655198994E-14;1.1904997518286109E-4;0.0;-0.0;8.877106666564941;0.017697010189294815;0.017697010189294815;;;;;;;;;;;;;
