Log-File 2024-03-23_11-01-08 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) iq_ref; CH4=(4) theta_mech; CH5=(8) Kp_id; CH6=(9) Kp_iq; CH7=(10) psid_actual; CH8=(5) psid_ref; CH9=(0) ZEROVALUE; CH10=(0) ZEROVALUE; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
24.24675;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
24.2468;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
24.24685;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
24.2469;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
24.24695;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
24.247;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
24.247049999999998;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
24.2471;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
24.247149999999998;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
24.2472;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
24.247249999999998;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
