Log-File 2024-03-24_17-11-35 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) iq_ref; CH4=(4) theta_mech; CH5=(8) Kp_id; CH6=(9) Kp_iq; CH7=(10) psiq_prediction; CH8=(5) psid_prediction; CH9=(26) ud_geg; CH10=(27) uq_geg; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
11.2545;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.25455;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.2546;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.25465;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.2547;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.25475;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.2548;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.25485;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.2549;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.25495;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.254999999999999;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.255049999999999;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.255099999999999;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.255149999999999;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.2552;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.25525;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.2553;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.25535;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
11.2554;2.0711191302720796E-42;1.401298464324817E-45;0.0;130.8997039794922;-0.0;6.765899658203125;2.802596928649634E-45;0.017697010189294815;-1.4671594921480835E-42;9.266133308410645;;;;;;;;;;;
