halton_result,mtwister_result,squares_result,pcg_result,xoshiro_result
0.445500030517578,0.132500019073486,0.199000015258789,0.145500030517578,0.136500015258789
0.44649995803833,0.131499996185303,0.199500026702881,0.145000019073486,0.13350004196167
0.445000019073486,0.130999984741211,0.200000038146973,0.143499984741211,0.135499992370606
0.447499980926514,0.132500019073486,0.199000015258789,0.145500030517578,0.133000030517578
0.445500030517578,0.131499996185303,0.197499980926514,0.144500007629395,0.134999980926514
0.443999996185303,0.131499996185303,0.200000038146973,0.143999996185303,0.13350004196167
0.443999996185303,0.132500019073486,0.200499954223633,0.143999996185303,0.136500015258789
0.44649995803833,0.132500019073486,0.200000038146973,0.145500030517578,0.135499992370606
0.446999969482422,0.132000007629395,0.198500003814697,0.144500007629395,0.13399995803833
0.445500030517578,0.133000030517578,0.200000038146973,0.144500007629395,0.135499992370606
0.447999992370606,0.133000030517578,0.199500026702881,0.144500007629395,0.134999980926514
0.443499984741211,0.130499973297119,0.197999992370606,0.144500007629395,0.13399995803833
0.443499984741211,0.132500019073486,0.198500003814697,0.145000019073486,0.134999980926514
0.446999969482422,0.132500019073486,0.198500003814697,0.144500007629395,0.13399995803833
0.44649995803833,0.133000030517578,0.197999992370606,0.145500030517578,0.135499992370606
0.444500007629395,0.132000007629395,0.200499954223633,0.144500007629395,0.13399995803833
