float_mult_f,float_mult_xi,int_mult_f,int_mult_xi,unbiased_f,unbiased_xi,unbiased_opt_f,unbiased_opt_xi
0.0255662955219568,0.193869988392512,0.168737550444257,0.169069992970149,0.027275881835832,0.208609980436326,0.227540205794834,0.174339998147329
0.279376704437843,0.193910998681778,2.22333547941374,0.169115043755933,0.138213246543861,0.208686546364814,3.13746586978458,0.174432119581833
1.24668785205014,0.193952008971044,9.94088552821715,0.169160094541717,0.501405734414581,0.208763112293302,14.6918697130234,0.174524241016337
2.27180661383056,0.19399301926031,15.0824706730097,0.169205145327501,1.35854880798789,0.20883967822179,32.0665396311698,0.174616362450841
1.69175274136096,0.194034029549576,7.90308077320735,0.169250196113285,2.96890274898193,0.208916244150278,74.682983598256,0.174708483885345
0.542535940277222,0.194075039838842,4.28071759340373,0.169295246899069,5.71350741292115,0.208992810078766,129.520900340246,0.174800605319849
0.345721864466936,0.194116050128108,21.1048340542766,0.169340297684853,10.7406379237494,0.209069376007254,164.874799250257,0.174892726754353
1.13018768921063,0.194157060417375,51.29524383614,0.169385348470637,20.7515344212128,0.209145941935742,237.693962028702,0.174984848188857
1.83931455473183,0.194198070706641,42.5884636285425,0.169430399256421,39.3399818602733,0.20922250786423,249.130672036519,0.17507696962336
1.26270935577049,0.194239080995907,16.0508240228083,0.169475450042205,68.6694247729734,0.209299073792718,308.590243856327,0.175169091057864
1.12435510243758,0.194280091285173,48.7748365351657,0.169520500827989,107.093348923667,0.209375639721206,358.223950436791,0.175261212492368
6.96828066578451,0.194321101574439,186.936363959485,0.169565551613772,153.199274721632,0.209452205649694,500.805471082263,0.175353333926872
24.8126445482188,0.194362111863705,248.825407138527,0.169610602399556,207.970056520473,0.209528771578182,579.121726335328,0.175445455361376
36.2680467406893,0.194403122152971,114.720578700487,0.16965565318534,270.759385780406,0.20960533750667,676.689478767996,0.17553757679588
21.818018177936,0.194444132442237,60.1781292485757,0.169700703971124,339.123861923955,0.209681903435158,722.767739930846,0.175629698230384
8.51567881120951,0.194485142731503,271.843858411105,0.169745754756908,403.557364197285,0.209758469363646,528.827501342884,0.175721819664888
25.9489859704288,0.194526153020769,580.066435826592,0.169790805542692,448.902332926393,0.209835035292134,481.30971585032,0.175813941099392
81.5306320011164,0.194567163310035,422.295712736008,0.169835856328476,473.080585290991,0.209911601220622,469.971090346079,0.175906062533896
106.714000262368,0.194608173599301,130.584413849985,0.16988090711426,484.552682837314,0.209988167149111,547.346850867718,0.1759981839684
57.8421873065829,0.194649183888567,279.590603607347,0.169925957900044,487.762495950193,0.210064733077599,428.673775131689,0.176090305402904
26.0403649528266,0.194690194177833,932.876066259924,0.169971008685828,484.481904102535,0.210141299006087,375.874983761482,0.176182426837408
96.6298353399253,0.194731204467099,1089.51938670735,0.170016059471612,471.575937305799,0.210217864934575,396.292172019677,0.176274548271911
274.32039511021,0.194772214756365,441.631237455307,0.170061110257396,448.015397234001,0.210294430863063,534.508901102417,0.176366669706415
321.619415008617,0.194813225045631,216.644458623218,0.17010616104318,422.218827876047,0.210370996791551,467.915566324428,0.176458791140919
156.930413567766,0.194854235334897,879.576716174738,0.170151211828964,400.611070647709,0.210447562720039,285.024475193898,0.176550912575423
75.2272204036565,0.194895245624163,1645.87573655516,0.170196262614748,384.158126508596,0.210524128648527,208.670880948366,0.176643034009927
286.518212813276,0.194936255913429,1049.93245321227,0.170241313400532,370.396516073559,0.210600694577015,149.282464339311,0.176735155444431
730.682595229204,0.194977266202696,271.03809025251,0.170286364186316,355.211651209499,0.210677260505503,139.841105615831,0.176827276878935
767.380544848336,0.195018276491962,412.385696721071,0.1703314149721,339.643598914432,0.210753826433991,149.867408780137,0.176919398313439
336.580034248517,0.195059286781228,1194.50041349684,0.170376465757884,324.310010978869,0.210830392362479,172.809147620611,0.177011519747943
160.767602796916,0.195100297070494,1223.35982173696,0.170421516543668,308.542399013914,0.210906958290967,126.418082730444,0.177103641182447
585.350050080721,0.19514130735976,439.252651286789,0.170466567329452,292.041136863888,0.210983524219455,107.11766399983,0.177195762616951
1337.68955163866,0.195182317649026,251.751997115979,0.170511618115236,273.806293049683,0.211060090147943,98.0246457266769,0.177287884051455
1257.21461646123,0.195223327938292,980.520850989572,0.17055666890102,258.349091566508,0.211136656076431,114.546480347091,0.177380005485959
495.588502341001,0.195264338227558,1611.54135076973,0.170601719686804,253.442233420961,0.211213222004919,111.990317613297,0.177472126920463
237.254851536078,0.195305348516824,902.573558671845,0.170646770472588,260.904598201838,0.211289787933408,125.753188793862,0.177564248354967
820.717639814988,0.19534635880609,215.682708219342,0.170691821258372,274.383636526749,0.211366353861896,123.908179132605,0.17765636978947
1681.77472259207,0.195387369095356,361.33866799495,0.170736872044156,284.766973729135,0.211442919790384,124.88763098099,0.177748491223974
1416.28207598506,0.195428379384622,927.855098828039,0.17078192282994,290.978794951245,0.211519485718872,124.499694831741,0.177840612658478
503.769038366681,0.195469389673888,834.046567906153,0.170826973615723,297.557139520155,0.21159605164736,110.676912217751,0.177932734092982
258.178596802305,0.195510399963154,261.585636502031,0.170872024401507,305.443835617869,0.211672617575848,107.022812468423,0.178024855527486
862.317809480985,0.19555141025242,117.93330407471,0.170917075187291,309.48795316154,0.211749183504336,72.3214719152752,0.17811697696199
1584.77459089282,0.195592420541686,391.113044650431,0.170962125973075,299.073999182212,0.211825749432824,55.7195182268497,0.178209098396494
1195.58064538939,0.195633430830952,563.882712906531,0.171007176758859,270.495439181349,0.211902315361312,27.6769252045924,0.178301219830998
387.189741230567,0.195674441120218,277.553190329617,0.171052227544643,231.705727206128,0.2119788812898,8.57893185158508,0.178393341265502
238.133430917037,0.195715451409484,66.8317739360893,0.171097278330427,189.546293511485,0.212055447218288,6.28071479415269,0.178485462700006
