Log-File 2024-03-29_15-58-29 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) iq_ref; CH4=(4) theta_mech; CH5=(8) Kp_id; CH6=(9) Kp_iq; CH7=(10) psiq_prediction; CH8=(5) psid_prediction; CH9=(26) ud_geg; CH10=(27) uq_geg; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
18.10425;2.0711191302720796E-42;-2.257050366307671E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.1043;2.0711191302720796E-42;-2.2699115028205433E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10435;2.0711191302720796E-42;-2.282537164174079E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.1044;2.0711191302720796E-42;-2.2944407299400806E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10445;2.0711191302720796E-42;-2.280040746320284E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.104499999999998;2.0711191302720796E-42;-2.265421592925385E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10455;2.0711191302720796E-42;-2.251069678425345E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.104599999999998;2.0711191302720796E-42;-2.236980132380717E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10465;2.0711191302720796E-42;-2.2496832972489266E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.104699999999998;2.0711191302720796E-42;-2.2631938962741063E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10475;2.0711191302720796E-42;-2.2759425891632308E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.1048;2.0711191302720796E-42;-2.2884581362336235E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10485;2.0711191302720796E-42;-2.3002579404635863E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.1049;2.0711191302720796E-42;-2.285747207285936E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10495;2.0711191302720796E-42;-2.2710232335638146E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.105;2.0711191302720796E-42;-2.256569675110104E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10505;2.0711191302720796E-42;-2.2423795439029896E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.1051;2.0711191302720796E-42;-2.228448604777735E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10515;2.0711191302720796E-42;-2.2418323606190633E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.1052;2.0711191302720796E-42;-2.2544506104343106E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.105249999999998;2.0711191302720796E-42;-2.267870788692371E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.1053;2.0711191302720796E-42;-2.280533719495586E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.105349999999998;2.0711191302720796E-42;-2.2929654103042004E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.1054;2.0711191302720796E-42;-2.305169884524714E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.105449999999998;2.0711191302720796E-42;-2.2900912157559298E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.1055;2.0711191302720796E-42;-2.2752876209367664E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10555;2.0711191302720796E-42;-2.260755500177198E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.1056;2.0711191302720796E-42;-2.2464882889718834E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10565;2.0711191302720796E-42;-2.2324823874307967E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.1057;2.0711191302720796E-42;-2.2457926631639508E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10575;2.0711191302720796E-42;-2.2588589934082956E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.1058;2.0711191302720796E-42;-2.2716868838779884E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10585;2.0711191302720796E-42;-2.2842805697377653E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.1059;2.0711191302720796E-42;-2.2966436508776522E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10595;2.0711191302720796E-42;-2.281720624412926E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.105999999999998;2.0711191302720796E-42;-2.2670705543154524E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10605;2.0711191302720796E-42;-2.2526868760798903E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.106099999999998;2.0711191302720796E-42;-2.2385676838821084E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10615;2.0711191302720796E-42;-2.2517663630244617E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.106199999999998;2.0711191302720796E-42;-2.264724061293321E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.10625;2.0711191302720796E-42;-2.2774445903369495E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
18.1063;2.0711191302720796E-42;-2.2899326088365564E-15;0.0;130.8997039794922;0.0;6.765899658203125;8.53850063570194E-12;0.017697010189294815;-4.470748660168056E-9;9.266133308410645;;;;;;;;;;;
