Log-File 2024-03-27_20-39-08 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) iq_ref; CH4=(4) theta_mech; CH5=(8) Kp_id; CH6=(9) Kp_iq; CH7=(10) psiq_prediction; CH8=(5) psid_prediction; CH9=(26) ud_geg; CH10=(27) uq_geg; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
16.541249999999998;2.0711191302720796E-42;-2.6423407856557163E-17;0.0;130.8997039794922;0.0;6.765899658203125;-3.008838187282259E-12;0.017697010189294815;1.5754241244891887E-9;9.266133308410645;;;;;;;;;;;
16.5413;2.0711191302720796E-42;5.5239862460120036E-17;0.0;130.8997039794922;-0.0;6.765899658203125;-3.008838187282259E-12;0.017697010189294815;1.5754241244891887E-9;9.266133308410645;;;;;;;;;;;
16.541349999999998;2.0711191302720796E-42;1.3541031330787788E-16;0.0;130.8997039794922;-0.0;6.765899658203125;-3.008838187282259E-12;0.017697010189294815;1.5754241244891887E-9;9.266133308410645;;;;;;;;;;;
16.5414;2.0711191302720796E-42;2.1411526480798779E-16;0.0;130.8997039794922;-0.0;6.765899658203125;-3.008838187282259E-12;0.017697010189294815;1.5754241244891887E-9;9.266133308410645;;;;;;;;;;;
16.541449999999998;2.0711191302720796E-42;2.9138147790762705E-16;0.0;130.8997039794922;-0.0;6.765899658203125;-3.008838187282259E-12;0.017697010189294815;1.5754241244891887E-9;9.266133308410645;;;;;;;;;;;
16.5415;2.0711191302720796E-42;3.672352635677198E-16;0.0;130.8997039794922;-0.0;6.765899658203125;-3.008838187282259E-12;0.017697010189294815;1.5754241244891887E-9;9.266133308410645;;;;;;;;;;;
16.54155;2.0711191302720796E-42;4.417023768838184E-16;0.0;130.8997039794922;-0.0;6.765899658203125;-3.008838187282259E-12;0.017697010189294815;1.5754241244891887E-9;9.266133308410645;;;;;;;;;;;
16.5416;2.0711191302720796E-42;5.148083611932386E-16;0.0;130.8997039794922;-0.0;6.765899658203125;-3.008838187282259E-12;0.017697010189294815;1.5754241244891887E-9;9.266133308410645;;;;;;;;;;;
16.54165;2.0711191302720796E-42;5.865779392701283E-16;0.0;130.8997039794922;-0.0;6.765899658203125;-3.008838187282259E-12;0.017697010189294815;1.5754241244891887E-9;9.266133308410645;;;;;;;;;;;
16.5417;2.0711191302720796E-42;6.570354103721619E-16;0.0;130.8997039794922;-0.0;6.765899658203125;-3.008838187282259E-12;0.017697010189294815;1.5754241244891887E-9;9.266133308410645;;;;;;;;;;;
16.54175;2.0711191302720796E-42;7.262049149383361E-16;0.0;130.8997039794922;-0.0;6.765899658203125;-3.008838187282259E-12;0.017697010189294815;1.5754241244891887E-9;9.266133308410645;;;;;;;;;;;
16.5418;2.0711191302720796E-42;7.94110169891174E-16;0.0;130.8997039794922;-0.0;6.765899658203125;-3.008838187282259E-12;0.017697010189294815;1.5754241244891887E-9;9.266133308410645;;;;;;;;;;;
16.54185;2.0711191302720796E-42;8.607740451202516E-16;0.0;130.8997039794922;-0.0;6.765899658203125;-3.008838187282259E-12;0.017697010189294815;1.5754241244891887E-9;9.266133308410645;;;;;;;;;;;
