Log-File 2024-03-23_10-57-35 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) iq_ref; CH4=(4) theta_mech; CH5=(8) Kp_id; CH6=(9) Kp_iq; CH7=(10) psid_actual; CH8=(5) psid_ref; CH9=(0) ZEROVALUE; CH10=(0) ZEROVALUE; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
19.497;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.497049999999998;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.4971;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.497149999999998;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.4972;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.497249999999998;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.4973;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.49735;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.4974;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.49745;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.4975;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.49755;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.4976;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.49765;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.4977;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.49775;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.497799999999998;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.49785;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
19.497899999999998;-4.874563217163086;-13.638136863708496;0.0;130.8997039794922;5.116343975067139;8.0145902633667;0.0030999677255749702;0.0170554481446743;;;;;;;;;;;;;
