201.4291;9.28E-08;4.93E-13;9.26E-04;0
201.4292;-9.24E-08;4.93E-13;3.09E-04;0
201.4293;-1.54E-07;4.93E-13;-3.09E-04;0
201.4294;-9.23E-08;4.93E-13;-9.26E-04;0
201.4295;9.29E-08;4.93E-13;-3.09E-04;0
201.4296;1.55E-07;4.93E-13;3.09E-04;0
201.4297;9.28E-08;4.93E-13;9.26E-04;0
201.4298;-9.24E-08;4.93E-13;3.09E-04;0
201.4299;-1.54E-07;4.93E-13;-3.09E-04;0
201.43;-9.23E-08;4.93E-13;-9.26E-04;0
201.4301;9.29E-08;4.93E-13;-3.09E-04;0
201.4302;1.55E-07;4.93E-13;3.09E-04;0
201.4303;9.28E-08;4.93E-13;9.26E-04;0
201.4304;-9.24E-08;4.93E-13;3.09E-04;0
201.4305;-1.54E-07;4.93E-13;-3.09E-04;0
201.4306;-9.23E-08;4.93E-13;-9.26E-04;0
201.4307;9.29E-08;4.93E-13;-3.09E-04;0
201.4308;1.55E-07;4.93E-13;3.09E-04;0
201.4309;9.28E-08;4.93E-13;9.26E-04;0
201.431;-9.24E-08;4.93E-13;3.09E-04;0
201.4311;-1.54E-07;4.93E-13;-3.09E-04;0
201.4312;-9.23E-08;4.93E-13;-9.26E-04;0
201.4313;9.29E-08;4.93E-13;-3.09E-04;0
201.4314;1.55E-07;4.93E-13;3.09E-04;0
201.4315;9.28E-08;4.93E-13;9.26E-04;0
201.4316;-9.24E-08;4.93E-13;3.09E-04;0
201.4317;-1.54E-07;4.93E-13;-3.09E-04;0
201.4318;-9.23E-08;4.93E-13;-9.26E-04;0
201.4319;9.29E-08;4.93E-13;-3.09E-04;0
201.432;1.55E-07;4.93E-13;3.09E-04;0
201.4321;9.28E-08;4.93E-13;9.26E-04;0
201.4322;-9.24E-08;4.93E-13;3.09E-04;0
201.4323;-1.54E-07;4.93E-13;-3.09E-04;0
201.4324;-9.23E-08;4.93E-13;-9.26E-04;0
201.4325;9.29E-08;4.93E-13;-3.09E-04;0
201.4326;1.55E-07;4.93E-13;3.09E-04;0
201.4327;9.28E-08;4.93E-13;9.26E-04;0
201.4328;-9.24E-08;4.93E-13;3.09E-04;0
201.4329;-1.54E-07;4.93E-13;-3.09E-04;0
201.433;-9.23E-08;4.93E-13;-9.26E-04;0
201.4331;9.29E-08;4.93E-13;-3.09E-04;0
201.4332;1.55E-07;4.93E-13;3.09E-04;0
201.4333;9.28E-08;4.93E-13;9.26E-04;0
201.4334;-9.24E-08;4.93E-13;3.09E-04;0
201.4335;-1.54E-07;4.93E-13;-3.09E-04;0
201.4336;-9.23E-08;4.93E-13;-9.26E-04;0
201.4337;9.29E-08;4.93E-13;-3.09E-04;0
201.4338;1.55E-07;4.93E-13;3.09E-04;0
201.4339;9.28E-08;4.93E-13;9.26E-04;0
201.434;-9.24E-08;4.93E-13;3.09E-04;0
201.4341;-1.54E-07;4.93E-13;-3.09E-04;0
201.4342;-9.23E-08;4.93E-13;-9.26E-04;0
201.4343;9.29E-08;4.93E-13;-3.09E-04;0
201.4344;1.55E-07;4.93E-13;3.09E-04;0
201.4345;9.28E-08;4.93E-13;9.26E-04;0
201.4346;-9.24E-08;4.93E-13;3.09E-04;0
201.4347;-1.54E-07;4.93E-13;-3.09E-04;0
201.4348;-9.23E-08;4.93E-13;-9.26E-04;0
201.4349;9.29E-08;4.93E-13;-3.09E-04;0
201.435;1.55E-07;4.93E-13;3.09E-04;0
201.4351;9.28E-08;4.93E-13;9.26E-04;0
201.4352;-9.24E-08;4.93E-13;3.09E-04;0
201.4353;-1.54E-07;4.93E-13;-3.09E-04;0
201.4354;-9.23E-08;4.93E-13;-9.26E-04;0
201.4355;9.29E-08;4.93E-13;-3.09E-04;0
201.4356;1.55E-07;4.93E-13;3.09E-04;0
201.4357;9.28E-08;4.93E-13;9.26E-04;0
201.4358;-9.24E-08;4.93E-13;3.09E-04;0
201.4359;-1.54E-07;4.93E-13;-3.09E-04;0
201.436;-9.23E-08;4.93E-13;-9.26E-04;0
201.4361;9.29E-08;4.93E-13;-3.09E-04;0
201.4362;1.55E-07;4.93E-13;3.09E-04;0
201.4363;9.28E-08;4.93E-13;9.26E-04;0
201.4364;-9.24E-08;4.93E-13;3.09E-04;0
201.4365;-1.54E-07;4.93E-13;-3.09E-04;0
201.4366;-9.23E-08;4.93E-13;-9.26E-04;0
201.4367;9.29E-08;4.93E-13;-3.09E-04;0
201.4368;1.55E-07;4.93E-13;3.09E-04;0
201.4369;9.28E-08;4.93E-13;9.26E-04;0
201.437;-9.24E-08;4.93E-13;3.09E-04;0
201.4371;-1.54E-07;4.93E-13;-3.09E-04;0
201.4372;-9.23E-08;4.93E-13;-9.26E-04;0
201.4373;9.29E-08;4.93E-13;-3.09E-04;0
201.4374;1.55E-07;4.93E-13;3.09E-04;0
201.4375;9.28E-08;4.93E-13;9.26E-04;0
201.4376;-9.24E-08;4.93E-13;3.09E-04;0
201.4377;-1.54E-07;4.93E-13;-3.09E-04;0
201.4378;-9.23E-08;4.93E-13;-9.26E-04;0
201.4379;9.29E-08;4.93E-13;-3.09E-04;0
201.438;1.55E-07;4.93E-13;3.09E-04;0
201.4381;9.28E-08;4.93E-13;9.26E-04;0
201.4382;-9.24E-08;4.93E-13;3.09E-04;0
201.4383;-1.54E-07;4.93E-13;-3.09E-04;0
201.4384;-9.23E-08;4.93E-13;-9.26E-04;0
201.4385;9.29E-08;4.93E-13;-3.09E-04;0
201.4386;1.55E-07;4.93E-13;3.09E-04;0
201.4387;9.28E-08;4.93E-13;9.26E-04;0
201.4388;-9.24E-08;4.93E-13;3.09E-04;0
201.4389;-1.54E-07;4.93E-13;-3.09E-04;0
201.439;-9.23E-08;4.93E-13;-9.26E-04;0
201.4391;9.29E-08;4.93E-13;-3.09E-04;0
201.4392;1.55E-07;4.93E-13;3.09E-04;0
201.4393;9.28E-08;4.93E-13;9.26E-04;0
201.4394;-9.24E-08;4.93E-13;3.09E-04;0
201.4395;-1.54E-07;4.93E-13;-3.09E-04;0
201.4396;-9.23E-08;4.93E-13;-9.26E-04;0
201.4397;9.29E-08;4.93E-13;-3.09E-04;0
201.4398;1.55E-07;4.93E-13;3.09E-04;0
201.4399;9.28E-08;4.93E-13;9.26E-04;0
201.44;-9.24E-08;4.93E-13;3.09E-04;0
201.4401;-1.54E-07;4.93E-13;-3.09E-04;0
201.4402;-9.23E-08;4.93E-13;-9.26E-04;0
201.4403;9.29E-08;4.93E-13;-3.09E-04;0
201.4404;1.55E-07;4.93E-13;3.09E-04;0
201.4405;9.28E-08;4.93E-13;9.26E-04;0
201.4406;-9.24E-08;4.93E-13;3.09E-04;0
201.4407;-1.54E-07;4.93E-13;-3.09E-04;0
201.4408;-9.23E-08;4.93E-13;-9.26E-04;0
201.4409;9.29E-08;4.93E-13;-3.09E-04;0
201.441;1.55E-07;4.93E-13;3.09E-04;0
201.4411;9.28E-08;4.93E-13;9.26E-04;0
201.4412;-9.24E-08;4.93E-13;3.09E-04;0
201.4413;-1.54E-07;4.93E-13;-3.09E-04;0
201.4414;-9.23E-08;4.93E-13;-9.26E-04;0
201.4415;9.29E-08;4.93E-13;-3.09E-04;0
201.4416;1.55E-07;4.93E-13;3.09E-04;0
201.4417;9.28E-08;4.93E-13;9.26E-04;0
201.4418;-9.24E-08;4.93E-13;3.09E-04;0
