Log-File 2024-02-07_15-17-12 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) uc; CH4=(0) ZEROVALUE; CH5=(0) ZEROVALUE; CH6=(0) ZEROVALUE; CH7=(0) ZEROVALUE; CH8=(0) ZEROVALUE; CH9=(0) ZEROVALUE; CH10=(0) ZEROVALUE; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
44.512499999999996;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.51255;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.5126;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.51265;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.512699999999995;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.51275;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.5128;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.51285;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.512899999999995;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.51295;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.513;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.51305;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.5131;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.513149999999996;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.5132;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.51325;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.5133;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.513349999999996;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.5134;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.51345;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.5135;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.513549999999995;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.5136;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.51365;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.5137;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.513749999999995;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.513799999999996;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.51385;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.5139;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.51395;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.513999999999996;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.51405;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.5141;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.51415;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.514199999999995;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
44.51425;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
