float_mult_f,float_mult_xi,int_mult_f,int_mult_xi,unbiased_f,unbiased_xi,unbiased_opt_f,unbiased_opt_xi
154.875896492246,0.489186102800546,111.021276131914,0.427630568861608,92.6822908824503,0.5299472032245,3.43157274063414,0.445983353163755
95.2533723667846,0.489288628523711,26.7327095744434,0.427743195826068,75.8185174045974,0.53013861804572,2.51228591766128,0.446213656750014
311.744185468731,0.489391154246876,58.0653263557252,0.427855822790528,59.313872142833,0.53033003286694,3.57511382915331,0.446443960336274
513.906142257445,0.489493679970041,132.523518373709,0.427968449754988,45.081211549835,0.530521447688161,2.5435090146902,0.446674263922534
347.272864975166,0.489596205693206,104.561392382287,0.428081076719448,33.9929970287901,0.530712862509381,0.613935885071858,0.446904567508794
101.445096025694,0.489698731416372,29.7738652719079,0.428193703683908,26.9148002815026,0.530904277330601,0.0700426250422477,0.447134871095054
61.935842803329,0.489801257139537,22.4610397042357,0.428306330648368,24.7456588069051,0.531095692151821,0.0770632949160644,0.447365174681314
186.037952235559,0.489903782862702,74.5263446477572,0.428418957612828,26.5288954388797,0.531287106973041,0.0835354985688295,0.447595478267573
274.781721611167,0.490006308585867,94.4075816097311,0.428531584577288,29.4113790189818,0.531478521794261,0.0297228631405398,0.447825781853833
166.542655663934,0.490108834309032,40.8319129037681,0.428644211541747,30.9362133955554,0.531669936615481,0.00341709210199554,0.448056085440093
48.1148141304159,0.490211360032197,9.60714454399353,0.428756838506207,30.3781006503337,0.531861351436702,0.000126945603143178,0.448286389026353
60.4088675165834,0.490313885755362,22.3800341560159,0.428869465470667,27.5626049813943,0.532052766257922,3.10170576827554e-06,0.448516692612613
182.942282501238,0.490416411478527,45.0379752954219,0.428982092435127,22.794960285496,0.532244181079142,0.000219397589433149,0.448746996198872
242.430629939561,0.490518937201693,31.1831781843857,0.429094719399587,17.5879767322844,0.532435595900362,0.00501429144746523,0.448977299785132
131.560870594664,0.490621462924858,7.83948963759816,0.429207346364047,13.2685511134068,0.532627010721582,0.0370283006985334,0.449207603371392
33.3532632295009,0.490723988648023,5.62483559754808,0.429319973328507,10.0535984073509,0.532818425542802,0.0883501238043982,0.449437906957652
33.3116969912855,0.490826514371188,16.5486547158679,0.429432600292967,7.64538878704037,0.533009840364022,0.0681697825117035,0.449668210543912
89.3733028267684,0.490929040094353,18.3967906840724,0.429545227257427,5.67582143938523,0.533201255185243,0.0189202386044365,0.449898514130172
106.059471073681,0.491031565817518,7.21817518928219,0.429657854221887,4.01840495806854,0.533392670006463,0.0225954209372513,0.450128817716431
51.6333638212559,0.491134091540683,5.10923325039208,0.429770481186347,2.70489459616873,0.533584084827683,0.0745626418086349,0.450359121302691
13.0188421764379,0.491236617263848,22.2669150719362,0.429883108150806,1.781723368749,0.533775499648903,0.0845331648909048,0.450589424888951
18.8539078478238,0.491339142987014,39.7380195094235,0.429995735115266,1.40827892947172,0.533966914470123,0.0309803498994879,0.450819728475211
46.9763497027694,0.491441668710179,24.114552778104,0.430108362079726,1.72957957812899,0.534158329291343,0.00366852915794951,0.451050032061471
49.9833597438793,0.491544194433344,5.16291704799965,0.430220989044186,2.64325623895295,0.534349744112564,0.00014036023912772,0.451280335647731
21.7728695079955,0.491646720156509,2.04559732701272,0.430333616008646,3.87856023984885,0.534541158933784,1.99720534166662e-30,0.45151063923399
4.62378704681106,0.491749245879674,4.88418163810749,0.430446242973106,5.08717314797216,0.534732573755004,2.28382565884796e-25,0.45174094282025
4.68127487742181,0.491851771602839,4.7646463128301,0.430558869937566,5.6582494987081,0.534923988576224,8.43819669089068e-21,0.45197124640651
10.2728501088892,0.491954297326004,1.62733127921002,0.430671496902026,4.97929506831569,0.535115403397444,1.00735560732724e-16,0.45220154999277
9.78977349317178,0.492056823049169,0.860067506913808,0.430784123866486,3.2949484226764,0.535306818218664,3.88563891044566e-13,0.45243185357903
3.87150271947825,0.492159348772335,3.16374396015372,0.430896750830946,1.61469237383859,0.535498233039884,4.84271084207963e-10,0.452662157165289
1.37886190072846,0.4922618744955,4.95239102776093,0.431009377795406,0.612642430835421,0.535689647861105,1.95011895750705e-07,0.452892460751549
3.99461540347032,0.492364400218665,2.64082632584193,0.431122004759865,0.222776516873056,0.535881062682325,2.5373485982601e-05,0.453122764337809
8.26017069502837,0.49246692594183,0.577028294629019,0.431234631724325,0.119913833891191,0.536072477503545,0.00106678392167821,0.453353067924069
7.04503405200491,0.492569451664995,0.778844081436816,0.431347258688785,0.0977022759140064,0.536263892324765,0.0145015917940478,0.453583371510329
2.47205050003016,0.49267197738816,1.89107891647259,0.431459885653245,0.0846136529630158,0.536455307145985,0.0642035701904282,0.453813675096589
0.560005045317361,0.492774503111325,1.61876502605512,0.431572512617705,0.0640236687795899,0.536646721967205,0.100228278966395,0.454043978682848
0.987266225800696,0.49287702883449,0.47020233836326,0.431685139582165,0.0379300130561092,0.536838136788425,0.0948149278959533,0.454274282269108
1.80871323053419,0.492979554557656,0.0463460331830111,0.431797766546625,0.0166837298908842,0.537029551609645,0.0981534228625749,0.454504585855368
1.38281067865806,0.493082080280821,0.00155012658198609,0.431910393511085,0.00532113985055572,0.537220966430866,0.0514559112879303,0.454734889441628
0.462828409403991,0.493184606003986,7.99221836616479e-42,0.432023020475545,0.00142054105291259,0.537412381252086,0.00919081675463901,0.454965193027888
0.375538328004425,0.493287131727151,6.65996437063359e-36,0.432135647440005,0.00156288768690152,0.537603796073306,0.000626773108689552,0.455195496614147
1.31827251908602,0.493389657450316,1.88322964524555e-30,0.432248274404465,0.00586894176466319,0.537795210894526,0.0027487475104777,0.455425800200407
2.20363035464979,0.493492183173481,1.80701380401342e-25,0.432360901368924,0.0176309598206182,0.537986625715746,0.0261268864948966,0.455656103786667
1.50783805711486,0.493594708896646,5.88364512485352e-21,0.432473528333384,0.0375922432911733,0.538178040536966,0.0802392638173454,0.455886407372927
0.428552535593571,0.493697234619811,6.50067242238808e-17,0.432586155297844,0.0570512015769509,0.538369455358187,0.0796219262024848,0.456116710959187
0.114771907095141,0.493799760342977,2.43723219008332e-13,0.432698782262304,0.0631344708160986,0.538560870179407,0.0255284761437687,0.456347014545447
0.247412843702964,0.493902286066142,3.10071850342869e-10,0.432811409226764,0.0584593129262138,0.538752285000627,0.00264462182209178,0.456577318131706
0.367866484969278,0.494004811789307,1.33861161229803e-07,0.432924036191224,0.0667183385124159,0.538943699821847,8.85459003361571e-05,0.456807621717966
0.225649861651481,0.494107337512472,1.96098218029018e-05,0.433036663155684,0.107131438814195,0.539135114643067,4.815315315818e-06,0.457037925304226
0.0614943899632664,0.494209863235637,0.000974808972803117,0.433149290120144,0.162090907199953,0.539326529464287,0.000306922426902451,0.457268228890486
0.0468601268728006,0.494312388958802,0.0164434219322832,0.433261917084604,0.184286253305928,0.539517944285507,0.00632090093437709,0.457498532476746
0.135484470658129,0.494414914681967,0.0941221188443051,0.433374544049064,0.149673301906785,0.539709359106728,0.0420606336803379,0.457728836063006
0.181744119466121,0.494517440405133,0.182817599306452,0.433487171013524,0.0860750192509943,0.539900773927948,0.0904313692019277,0.457959139649265
0.099735025313756,0.494619966128298,0.120495580926342,0.433599797977983,0.0350061742388164,0.540092188749168,0.0628215820132931,0.458189443235525
0.0223501363468996,0.494722491851463,0.0269495209603067,0.433712424942443,0.0100640210809306,0.540283603570388,0.0141008437005373,0.458419746821785
0.00204530364174694,0.494825017574628,0.00204530364174512,0.433825051906903,0.00204530364174573,0.540475018391608,0.00102265182087302,0.458650050408045
