Log-File 2024-02-14_13-29-21 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) uc; CH4=(0) ZEROVALUE; CH5=(0) ZEROVALUE; CH6=(0) ZEROVALUE; CH7=(0) ZEROVALUE; CH8=(0) ZEROVALUE; CH9=(0) ZEROVALUE; CH10=(0) ZEROVALUE; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
17.840799999999998;3.945353910239646E-6;1.5840053132543976E-14;0.0;;;;;;;;;;;;;;;;;;
17.84085;2.4504947759851348E-6;-2.13827639947671E-13;0.0;;;;;;;;;;;;;;;;;;
17.840899999999998;-2.281401066284161E-6;1.9798523714573135E-13;0.0;;;;;;;;;;;;;;;;;;
17.84095;-3.945353455492295E-6;1.5837403613484964E-14;0.0;;;;;;;;;;;;;;;;;;
17.840999999999998;-2.450494321237784E-6;-2.13830851896607E-13;0.0;;;;;;;;;;;;;;;;;;
17.84105;2.281401521031512E-6;1.9798438333652052E-13;0.0;;;;;;;;;;;;;;;;;;
17.8411;3.945353910239646E-6;1.5840053132543976E-14;0.0;;;;;;;;;;;;;;;;;;
17.84115;2.4504947759851348E-6;-2.13827639947671E-13;0.0;;;;;;;;;;;;;;;;;;
17.8412;-2.2814012936578365E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84125;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8413;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84135;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8414;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84145;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8415;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.841549999999998;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8416;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.841649999999998;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8417;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.841749999999998;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8418;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84185;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8419;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84195;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.842;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84205;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8421;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84215;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8422;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84225;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.842299999999998;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84235;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.842399999999998;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84245;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.842499999999998;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84255;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8426;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84265;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8427;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84275;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8428;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84285;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8429;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84295;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.843;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.843049999999998;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8431;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.843149999999998;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8432;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.843249999999998;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8433;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84335;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8434;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84345;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8435;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84355;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8436;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84365;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8437;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84375;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.843799999999998;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84385;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.843899999999998;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84395;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.843999999999998;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84405;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8441;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84415;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8442;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84425;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8443;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84435;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8444;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84445;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8445;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.844549999999998;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8446;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.844649999999998;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8447;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.844749999999998;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8448;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.844849999999997;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8449;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84495;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.845;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84505;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8451;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84515;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8452;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84525;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.845299999999998;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84535;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.845399999999998;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84545;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.845499999999998;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84555;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.845599999999997;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84565;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8457;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84575;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8458;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84585;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8459;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84595;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.846;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.846049999999998;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8461;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.846149999999998;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8462;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.846249999999998;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8463;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.846349999999997;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8464;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84645;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8465;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84655;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8466;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84665;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8467;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84675;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.846799999999998;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84685;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.846899999999998;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84695;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.846999999999998;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84705;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.847099999999998;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84715;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8472;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84725;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8473;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84735;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8474;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84745;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8475;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84755;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8476;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.847649999999998;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8477;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.847749999999998;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8478;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.847849999999998;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8479;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84795;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.848;3.945353455492295E-6;1.584011073078439E-14;0.0;;;;;;;;;;;;;;;;;;
17.84805;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8481;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84815;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8482;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84825;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8483;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.84835;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.848399999999998;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84845;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.848499999999998;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84855;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.848599999999998;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.84865;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8487;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84875;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8488;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84885;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8489;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.84895;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.849;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84905;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8491;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.849149999999998;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8492;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.849249999999998;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8493;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.849349999999998;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8494;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84945;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8495;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.84955;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8496;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84965;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8497;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.84975;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8498;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.84985;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.849899999999998;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.84995;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.849999999999998;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.85005;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.850099999999998;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.85015;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8502;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.85025;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8503;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.85035;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8504;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.85045;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8505;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.85055;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8506;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.850649999999998;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8507;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.850749999999998;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8508;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.850849999999998;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8509;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.850949999999997;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.851;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.85105;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8511;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.85115;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8512;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.85125;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8513;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.85135;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.851399999999998;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.85145;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.851499999999998;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.85155;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.851599999999998;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.85165;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.851699999999997;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.85175;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8518;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.85185;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8519;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.85195;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.852;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.85205;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8521;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.852149999999998;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8522;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.852249999999998;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8523;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.852349999999998;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8524;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.852449999999997;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8525;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.85255;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.8526;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
17.85265;-3.945353910239646E-6;1.5837393449089597E-14;0.0;;;;;;;;;;;;;;;;;;
17.8527;-2.4504947759851348E-6;-2.1383083834407984E-13;0.0;;;;;;;;;;;;;;;;;;
17.85275;2.281401066284161E-6;1.9798443754662914E-13;0.0;;;;;;;;;;;;;;;;;;
17.8528;3.945353455492295E-6;1.58401073426526E-14;0.0;;;;;;;;;;;;;;;;;;
17.85285;2.450494321237784E-6;-2.138276128426167E-13;0.0;;;;;;;;;;;;;;;;;;
17.852899999999998;-2.281401521031512E-6;1.979852235932042E-13;0.0;;;;;;;;;;;;;;;;;;
