Log-File 2024-02-16_14-12-53 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) iq_ref; CH4=(8) psid_approx; CH5=(9) psiq_approx; CH6=(0) ZEROVALUE; CH7=(0) ZEROVALUE; CH8=(0) ZEROVALUE; CH9=(0) ZEROVALUE; CH10=(0) ZEROVALUE; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
32.8665;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86655;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8666;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86665;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8667;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.866749999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8668;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86685;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8669;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.866949999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.867;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86705;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8671;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.867149999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8672;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86725;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8673;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86735;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.867399999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86745;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8675;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86755;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.867599999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86765;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8677;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86775;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.867799999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86785;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8679;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86795;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.867999999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86805;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8681;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86815;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8682;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.868249999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8683;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86835;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8684;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.868449999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8685;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86855;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8686;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.868649999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8687;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86875;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8688;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86885;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8689;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86895;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.869;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86905;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.869099999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86915;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8692;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86925;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.869299999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86935;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8694;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86945;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.869499999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86955;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8696;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86965;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8697;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.869749999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8698;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.86985;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8699;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.869949999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87005;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8701;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.870149999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8702;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87025;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8703;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87035;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8704;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87045;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8705;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87055;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.870599999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87065;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8707;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87075;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.870799999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87085;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8709;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87095;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.870999999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87105;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8711;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87115;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8712;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.871249999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8713;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87135;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8714;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.871449999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8715;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87155;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8716;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.871649999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8717;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87175;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8718;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87185;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8719;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87195;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.872;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87205;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.872099999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87215;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8722;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87225;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.872299999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87235;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8724;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87245;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.872499999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87255;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8726;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87265;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8727;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.872749999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8728;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87285;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8729;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.872949999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.873;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87305;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8731;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.873149999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8732;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87325;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8733;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.873349999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8734;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87345;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8735;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87355;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.873599999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87365;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8737;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87375;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.873799999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87385;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8739;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87395;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.873999999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87405;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8741;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87415;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8742;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.874249999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8743;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87435;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8744;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.874449999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8745;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87455;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8746;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.874649999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8747;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87475;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8748;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.874849999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8749;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87495;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.875;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87505;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.875099999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87515;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8752;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87525;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.875299999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87535;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8754;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87545;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.875499999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87555;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8756;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87565;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8757;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87575;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8758;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87585;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8759;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.875949999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.876;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87605;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8761;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.876149999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8762;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87625;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8763;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.876349999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8764;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87645;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8765;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87655;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.876599999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87665;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8767;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87675;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.876799999999996;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87685;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.8769;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87695;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.876999999999995;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
32.87705;0.0;0.0;0.0;0.017697010189294815;0.0;;;;;;;;;;;;;;;;
