Log-File 2024-02-29_19-26-38 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) iq_ref; CH4=(8) Kp_id; CH5=(9) Kp_iq; CH6=(26) ud_geg; CH7=(27) uq_geg; CH8=(0) ZEROVALUE; CH9=(0) ZEROVALUE; CH10=(0) ZEROVALUE; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
40.819449999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8195;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.81955;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8196;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.819649999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8197;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.81975;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8198;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.819849999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8199;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.81995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.820049999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8201;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82015;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8202;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82025;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.820299999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82035;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8204;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82045;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.820499999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82055;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8206;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82065;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.820699999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82075;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8208;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82085;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.820899999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.820949999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.821;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82105;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8211;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.821149999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8212;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82125;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8213;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.821349999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8214;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82145;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8215;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.821549999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8216;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82165;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8217;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82175;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.821799999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82185;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8219;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82195;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.821999999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82205;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8221;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82215;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.822199999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82225;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8223;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82235;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.822399999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.822449999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8225;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82255;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8226;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.822649999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8227;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82275;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8228;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.822849999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8229;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82295;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.823;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.823049999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8231;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82315;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8232;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82325;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.823299999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82335;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8234;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82345;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.823499999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82355;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8236;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82365;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.823699999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82375;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8238;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82385;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.823899999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.823949999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.824;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82405;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8241;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.824149999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8242;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82425;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8243;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.824349999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8244;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82445;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8245;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.824549999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8246;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82465;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8247;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82475;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.824799999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82485;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8249;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82495;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.824999999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82505;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8251;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82515;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.825199999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82525;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8253;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82535;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.825399999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82545;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8255;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82555;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8256;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.825649999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8257;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82575;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8258;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.825849999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8259;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82595;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.826;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.826049999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8261;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82615;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8262;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.826249999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.826299999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82635;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8264;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82645;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.826499999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82655;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8266;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82665;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.826699999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82675;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8268;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82685;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.826899999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82695;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.827;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82705;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8271;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.827149999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8272;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82725;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8273;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.827349999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8274;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82745;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8275;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.827549999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8276;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82765;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8277;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.827749999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.827799999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82785;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8279;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82795;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.827999999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82805;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8281;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82815;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.828199999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82825;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8283;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82835;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.828399999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82845;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8285;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82855;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8286;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.828649999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8287;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82875;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8288;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.828849999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8289;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82895;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.829;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.829049999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8291;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82915;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8292;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.829249999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.829299999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82935;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8294;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82945;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.829499999999996;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82955;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8296;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82965;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.829699999999995;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.82975;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
40.8298;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;;;;;;;;;;;;;;
