Log-File 2024-02-15_18-10-36 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) iq_ref; CH4=(8) psid_approx; CH5=(9) psiq_approx; CH6=(0) ZEROVALUE; CH7=(0) ZEROVALUE; CH8=(0) ZEROVALUE; CH9=(0) ZEROVALUE; CH10=(0) ZEROVALUE; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
83.529;-3.4285053516214248E-6;2.5783176049905265E-13;0.0;0.017697010189294815;-6.0870415374836284E-9;;;;;;;;;;;;;;;;
83.52905;-7.483210083591985E-6;1.558542384776443E-13;0.0;0.017697010189294815;-1.3285850641864272E-8;;;;;;;;;;;;;;;;
83.5291;-4.65812490801909E-6;-4.1207429178971577E-13;0.0;0.017697010189294815;-8.270133911025823E-9;;;;;;;;;;;;;;;;
83.52915;3.4285053516214248E-6;2.595873006567412E-13;0.0;0.017697010189294815;6.0870415374836284E-9;;;;;;;;;;;;;;;;
83.5292;7.4832105383393355E-6;1.5916205799073463E-13;0.0;0.017697010189294815;1.3285851530042692E-8;;;;;;;;;;;;;;;;
83.52924999999999;4.65812490801909E-6;-4.09607623427094E-13;0.0;0.017697010189294815;8.270133911025823E-9;;;;;;;;;;;;;;;;
83.52929999999999;-3.4285053516214248E-6;3.0862869226412626E-13;0.0;0.017697010189294815;-6.0870415374836284E-9;;;;;;;;;;;;;;;;
83.52935;-7.483210083591985E-6;2.062420465529305E-13;0.0;0.017697010189294815;-1.3285850641864272E-8;;;;;;;;;;;;;;;;
83.5294;-4.65812490801909E-6;-3.866846079447761E-13;0.0;0.017697010189294815;-8.270133911025823E-9;;;;;;;;;;;;;;;;
83.52945;3.4285053516214248E-6;2.591695575596825E-13;0.0;0.017697010189294815;6.0870415374836284E-9;;;;;;;;;;;;;;;;
83.5295;7.4832105383393355E-6;1.1315985447941587E-13;0.0;0.017697010189294815;1.3285851530042692E-8;;;;;;;;;;;;;;;;
83.52955;4.65812490801909E-6;-4.562233295139773E-13;0.0;0.017697010189294815;8.270133911025823E-9;;;;;;;;;;;;;;;;
83.5296;-3.4285053516214248E-6;2.3541745267606495E-13;0.0;0.017697010189294815;-6.0870415374836284E-9;;;;;;;;;;;;;;;;
83.52964999999999;-7.483210083591985E-6;1.2439300891425864E-13;0.0;0.017697010189294815;-1.3285850641864272E-8;;;;;;;;;;;;;;;;
83.52969999999999;-4.65812490801909E-6;-4.3187347686761413E-13;0.0;0.017697010189294815;-8.270133911025823E-9;;;;;;;;;;;;;;;;
83.52974999999999;3.4285053516214248E-6;2.5527653992399313E-13;0.0;0.017697010189294815;6.0870415374836284E-9;;;;;;;;;;;;;;;;
83.5298;7.4832105383393355E-6;1.6495760649364727E-13;0.0;0.017697010189294815;1.3285851530042692E-8;;;;;;;;;;;;;;;;
83.52985;4.65812490801909E-6;-4.013217438491451E-13;0.0;0.017697010189294815;8.270133911025823E-9;;;;;;;;;;;;;;;;
83.5299;-3.4285053516214248E-6;2.6604529668704247E-13;0.0;0.017697010189294815;-6.0870415374836284E-9;;;;;;;;;;;;;;;;
83.52995;-7.483210083591985E-6;1.6031440226976085E-13;0.0;0.017697010189294815;-1.3285850641864272E-8;;;;;;;;;;;;;;;;
83.53;-4.65812490801909E-6;-4.117574337048069E-13;0.0;0.017697010189294815;-8.270133911025823E-9;;;;;;;;;;;;;;;;
83.53005;3.4285053516214248E-6;2.5754187194318434E-13;0.0;0.017697010189294815;6.0870415374836284E-9;;;;;;;;;;;;;;;;
83.53009999999999;7.4832105383393355E-6;1.5680502957280545E-13;0.0;0.017697010189294815;1.3285851530042692E-8;;;;;;;;;;;;;;;;
83.53014999999999;4.65812490801909E-6;-4.110669866563138E-13;0.0;0.017697010189294815;8.270133911025823E-9;;;;;;;;;;;;;;;;
83.5302;-3.4285053516214248E-6;2.6002914014708334E-13;0.0;0.017697010189294815;-6.0870415374836284E-9;;;;;;;;;;;;;;;;
83.53025;-7.483210083591985E-6;1.2679879932489535E-13;0.0;0.017697010189294815;-1.3285850641864272E-8;;;;;;;;;;;;;;;;
