Log-File 2024-02-14_13-34-33 
Attention: Channels may have changed during runtime. 
 
time;    CH1;    CH2;    CH3;    CH4;   CH5;   CH6;   CH7;   CH8;   CH9;   CH10;   CH11;   CH12;   CH13;   CH14;   CH15;   CH16;   CH17;   CH18;   CH19;   CH20;   receive_field_1;   receive_field_2;   receive_field_3;   receive_field_4;   receive_field_5;   receive_field_6
time; CH1=(12) iq; CH2=(11) id; CH3=(7) uc; CH4=(0) ZEROVALUE; CH5=(0) ZEROVALUE; CH6=(0) ZEROVALUE; CH7=(0) ZEROVALUE; CH8=(0) ZEROVALUE; CH9=(0) ZEROVALUE; CH10=(0) ZEROVALUE; CH11=(0) ZEROVALUE; CH12=(0) ZEROVALUE; CH13=(0) ZEROVALUE; CH14=(0) ZEROVALUE; CH15=(0) ZEROVALUE; CH16=(0) ZEROVALUE; CH17=(0) ZEROVALUE; CH18=(0) ZEROVALUE; CH19=(0) ZEROVALUE; CH20=(0) ZEROVALUE; 
14.91;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91005;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9101;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91015;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9102;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91025;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9103;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91035;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9104;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.910449999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.910499999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.910549999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.910599999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.910649999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.910699999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91075;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9108;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91085;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9109;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91095;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.911;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91105;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9111;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91115;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9112;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.911249999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.911299999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.911349999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.911399999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.911449999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9115;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91155;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9116;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91165;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9117;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91175;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9118;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91185;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9119;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91195;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.911999999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.912049999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.912099999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.912149999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.912199999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.912249999999998;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9123;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91235;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9124;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91245;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9125;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91255;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9126;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91265;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9127;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.912749999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.912799999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.912849999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.912899999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.912949999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.912999999999998;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91305;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9131;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91315;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9132;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91325;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9133;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91335;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9134;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91345;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.913499999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.913549999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.913599999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.913649999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.913699999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.913749999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9138;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91385;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9139;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91395;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.914;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91405;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9141;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91415;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.9142;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.91425;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
14.914299999999999;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;
